ingame_name,npc_id,npc_id_expanded,x,y,plane,region,is_attackable?,wiki_version,,
Zombie,6459,6459,3182,4577,2,region_morytania,1,Zombie (Tarn's Lair)#Level 80,,"|x:3182,y:4577"
Zombie,6458,6458,3154,4559,0,region_morytania,1,Zombie (Tarn's Lair)#Level 76,,"|x:3154,y:4559"
Zombie,6458,6458,3171,4571,1,region_morytania,1,Zombie (Tarn's Lair)#Level 76,,"|x:3171,y:4571"
Zombie,6458,6458,3179,4586,1,region_morytania,1,Zombie (Tarn's Lair)#Level 76,,"|x:3179,y:4586"
Zombie,6457,6457,3151,4573,1,region_morytania,1,Zombie (Tarn's Lair)#Level 72,,"|x:3151,y:4573"
Zombie,6456,6456,3175,4579,1,region_morytania,1,Zombie (Tarn's Lair)#Level 70,,"|x:3175,y:4579"
Zombie,6456,6456,3142,4560,2,region_morytania,1,Zombie (Tarn's Lair)#Level 70,,"|x:3142,y:4560"
Zombie,6456,6456,3159,4569,2,region_morytania,1,Zombie (Tarn's Lair)#Level 70,,"|x:3159,y:4569"
Zombie,6455,6455,3140,4557,2,region_morytania,1,Zombie (Tarn's Lair)#Level 67,,"|x:3140,y:4557"
Zombie,6455,6455,3188,4578,2,region_morytania,1,Zombie (Tarn's Lair)#Level 67,,"|x:3188,y:4578"
Zombie,6454,6454,3145,4574,1,region_morytania,1,Zombie (Tarn's Lair)#Level 61,,"|x:3145,y:4574"
Zombie,6454,6454,3182,4586,1,region_morytania,1,Zombie (Tarn's Lair)#Level 61,,"|x:3182,y:4586"
Zombie,6453,6453,3155,4583,0,region_morytania,1,Zombie (Tarn's Lair)#Level 56,,"|x:3155,y:4583"
Zombie,6453,6453,3176,4576,1,region_morytania,1,Zombie (Tarn's Lair)#Level 56,,"|x:3176,y:4576"
Zombie,6452,6452,3145,4583,1,region_morytania,1,Zombie (Tarn's Lair)#Level 50,,"|x:3145,y:4583"
Zombie,6451,6451,3141,4598,0,region_morytania,1,Zombie (Tarn's Lair)#Level 47,,"|x:3141,y:4598"
Zombie,6451,6451,3170,4592,0,region_morytania,1,Zombie (Tarn's Lair)#Level 47,,"|x:3170,y:4592"
Zombie,6451,6451,3144,4589,1,region_morytania,1,Zombie (Tarn's Lair)#Level 47,,"|x:3144,y:4589"
Zombie,6450,6450,3167,4589,0,region_morytania,1,Zombie (Tarn's Lair)#Level 42,,"|x:3167,y:4589"
Zombie,6450,6450,3172,4598,0,region_morytania,1,Zombie (Tarn's Lair)#Level 42,,"|x:3172,y:4598"
Zombie,6449,6449,3146,4596,0,region_morytania,1,Zombie (Tarn's Lair)#Level 40,,"|x:3146,y:4596"
Zombie,6449,6449,3163,4598,0,region_morytania,1,Zombie (Tarn's Lair)#Level 40,,"|x:3163,y:4598"
Zombie,6449,6449,3155,4591,1,region_morytania,1,Zombie (Tarn's Lair)#Level 40,,"|x:3155,y:4591"
Zombie,6465,6465,3173,4550,0,region_morytania,1,Zombie (Tarn's Lair)#Level 100,,"|x:3173,y:4550"
Zombie,6465,6465,3190,4551,0,region_morytania,1,Zombie (Tarn's Lair)#Level 100,,"|x:3190,y:4551"
Zombie,8068,8068,1492,9978,1,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1492,y:9978"
Zombie,8068,8068,1496,9932,1,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1496,y:9932"
Zombie,8068,8068,1504,9969,1,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1504,y:9969"
Zombie,8068,8068,1510,9953,1,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1510,y:9953"
Zombie,8068,8068,1523,9946,1,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1523,y:9946"
Zombie,8068,8068,1481,9964,2,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1481,y:9964"
Zombie,8068,8068,1493,9943,2,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1493,y:9943"
Zombie,8068,8068,1502,9943,2,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1502,y:9943"
Zombie,8068,8068,1506,9927,2,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1506,y:9927"
Zombie,8068,8068,1506,9934,2,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1506,y:9934"
Zombie,8068,8068,1526,9934,2,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1526,y:9934"
Zombie,8068,8068,1483,9966,3,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1483,y:9966"
Zombie,8068,8068,1491,9945,3,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1491,y:9945"
Zombie,8068,8068,1491,9971,3,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1491,y:9971"
Zombie,8068,8068,1503,9943,3,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1503,y:9943"
Zombie,8068,8068,1523,9935,3,region_kourend,1,Zombie (Shayzien Crypts)#Range,,"|x:1523,y:9935"
Zombie,8067,8067,1485,9964,1,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1485,y:9964"
Zombie,8067,8067,1488,9950,1,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1488,y:9950"
Zombie,8067,8067,1501,9973,1,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1501,y:9973"
Zombie,8067,8067,1510,9958,1,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1510,y:9958"
Zombie,8067,8067,1511,9939,1,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1511,y:9939"
Zombie,8067,8067,1515,9974,1,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1515,y:9974"
Zombie,8067,8067,1481,9939,2,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1481,y:9939"
Zombie,8067,8067,1497,9950,2,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1497,y:9950"
Zombie,8067,8067,1500,9936,2,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1500,y:9936"
Zombie,8067,8067,1500,9964,2,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1500,y:9964"
Zombie,8067,8067,1503,9971,2,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1503,y:9971"
Zombie,8067,8067,1514,9942,2,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1514,y:9942"
Zombie,8067,8067,1521,9945,2,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1521,y:9945"
Zombie,8067,8067,1491,9932,3,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1491,y:9932"
Zombie,8067,8067,1503,9957,3,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1503,y:9957"
Zombie,8067,8067,1516,9943,3,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1516,y:9943"
Zombie,8067,8067,1516,9971,3,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1516,y:9971"
Zombie,8067,8067,1524,9937,3,region_kourend,1,Zombie (Shayzien Crypts)#Melee,,"|x:1524,y:9937"
Zombie,8069,8069,1484,9973,1,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1484,y:9973"
Zombie,8069,8069,1497,9942,1,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1497,y:9942"
Zombie,8069,8069,1500,9954,1,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1500,y:9954"
Zombie,8069,8069,1523,9962,1,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1523,y:9962"
Zombie,8069,8069,1488,9939,2,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1488,y:9939"
Zombie,8069,8069,1494,9930,2,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1494,y:9930"
Zombie,8069,8069,1498,9979,2,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1498,y:9979"
Zombie,8069,8069,1503,9952,2,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1503,y:9952"
Zombie,8069,8069,1520,9962,2,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1520,y:9962"
Zombie,8069,8069,1483,9963,3,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1483,y:9963"
Zombie,8069,8069,1501,9966,3,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1501,y:9966"
Zombie,8069,8069,1501,9977,3,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1501,y:9977"
Zombie,8069,8069,1506,9950,3,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1506,y:9950"
Zombie,8069,8069,1524,9962,3,region_kourend,1,Zombie (Shayzien Crypts)#Magic,,"|x:1524,y:9962"
Zombie,6741,6741,2363,5209,0,region_misthalin,1,Zombie (Sepulchre of Death),,"|x:2363,y:5209"
Zombie,3980,3980,2932,9642,0,region_asgarnia,1,Zombie (Melzar's Maze),,"|x:2932,y:9642"
Zombie,3981,3981,2933,9640,0,region_asgarnia,1,Zombie (Melzar's Maze),,"|x:2933,y:9640"
Zombie,68,68,2846,9760,0,region_asgarnia,1,Zombie (Entrana Dungeon)#5,,"|x:2846,y:9760"
Zombie,67,67,2846,9756,0,region_asgarnia,1,Zombie (Entrana Dungeon)#4,,"|x:2846,y:9756"
Zombie,66,66,2849,9763,0,region_asgarnia,1,Zombie (Entrana Dungeon)#3,,"|x:2849,y:9763"
Zombie,65,65,2843,9761,0,region_asgarnia,1,Zombie (Entrana Dungeon)#2,,"|x:2843,y:9761"
Zombie,64,64,2842,9766,0,region_asgarnia,1,Zombie (Entrana Dungeon)#1,,"|x:2842,y:9766"
Zoja,2631,2631,3505,3491,0,region_morytania,1,Zoja,,"|x:3505,y:3491"
Zogre,868,868,2449,9429,0,region_kandarin,1,Zogre,,"|x:2449,y:9429"
Zogre,869,869,2449,9434,0,region_kandarin,1,Zogre,,"|x:2449,y:9434"
Zogre,871,871,2452,9440,0,region_kandarin,1,Zogre,,"|x:2452,y:9440"
Zogre,870,870,2455,9435,0,region_kandarin,1,Zogre,,"|x:2455,y:9435"
Zogre,868,868,2436,9452,2,region_kandarin,1,Zogre,,"|x:2436,y:9452"
Zogre,868,868,2436,9465,2,region_kandarin,1,Zogre,,"|x:2436,y:9465"
Zogre,869,869,2437,9429,2,region_kandarin,1,Zogre,,"|x:2437,y:9429"
Zogre,869,869,2440,9438,2,region_kandarin,1,Zogre,,"|x:2440,y:9438"
Zogre,866,866,2448,9442,2,region_kandarin,1,Zogre,,"|x:2448,y:9442"
Zogre,868,868,2450,9460,2,region_kandarin,1,Zogre,,"|x:2450,y:9460"
Zogre,868,868,2455,9440,2,region_kandarin,1,Zogre,,"|x:2455,y:9440"
Zogre,870,870,2457,9420,2,region_kandarin,1,Zogre,,"|x:2457,y:9420"
Zogre,869,869,2458,9408,2,region_kandarin,1,Zogre,,"|x:2458,y:9408"
Zogre,870,870,2462,9431,2,region_kandarin,1,Zogre,,"|x:2462,y:9431"
Zogre,866,866,2465,9454,2,region_kandarin,1,Zogre,,"|x:2465,y:9454"
Zogre,866,866,2471,9422,2,region_kandarin,1,Zogre,,"|x:2471,y:9422"
Zogre,867,867,2473,9430,2,region_kandarin,1,Zogre,,"|x:2473,y:9430"
Zogre,868,868,2473,9439,2,region_kandarin,1,Zogre,,"|x:2473,y:9439"
Zogre,867,867,2478,9442,2,region_kandarin,1,Zogre,,"|x:2478,y:9442"
Zogre,870,870,2482,9422,2,region_kandarin,1,Zogre,,"|x:2482,y:9422"
Zogre,868,868,2483,9408,2,region_kandarin,1,Zogre,,"|x:2483,y:9408"
Zogre,867,867,2487,9455,2,region_kandarin,1,Zogre,,"|x:2487,y:9455"
Zogre,874,874,2464,3045,0,region_kandarin,1,Zogre,,"|x:2464,y:3045"
Zogre,873,873,2464,3049,0,region_kandarin,1,Zogre,,"|x:2464,y:3049"
Zogre,875,875,2467,3049,0,region_kandarin,1,Zogre,,"|x:2467,y:3049"
Zogre,876,876,2468,3046,0,region_kandarin,1,Zogre,,"|x:2468,y:3046"
Zogre,877,877,2470,3055,0,region_kandarin,1,Zogre,,"|x:2470,y:3055"
Zogre,867,867,2482,3046,0,region_kandarin,1,Zogre,,"|x:2482,y:3046"
Zogre,866,866,2486,3048,0,region_kandarin,1,Zogre,,"|x:2486,y:3048"
Zogre,867,867,2459,9394,2,region_kandarin,1,Zogre,,"|x:2459,y:9394"
Zogre,868,868,2466,9389,2,region_kandarin,1,Zogre,,"|x:2466,y:9389"
Zogre,869,869,2477,9384,2,region_kandarin,1,Zogre,,"|x:2477,y:9384"
Zogre,866,866,2484,9392,2,region_kandarin,1,Zogre,,"|x:2484,y:9392"
Zogre,870,870,2485,9398,2,region_kandarin,1,Zogre,,"|x:2485,y:9398"
Zamorak warrior,7419,7419,3015,5606,0,region_kandarin,1,Zamorak warrior#Level 85,,"|x:3015,y:5606"
Zamorak warrior,7418,7418,3015,5583,0,region_kandarin,1,Zamorak warrior#Level 84,,"|x:3015,y:5583"
Zamorak warrior,7418,7418,3028,5574,0,region_kandarin,1,Zamorak warrior#Level 84,,"|x:3028,y:5574"
Zamorak ranger,7421,7421,3031,5574,0,region_kandarin,1,Zamorak ranger#Level 82,,"|x:3031,y:5574"
Zamorak ranger,7420,7420,3011,5596,0,region_kandarin,1,Zamorak ranger#Level 81,,"|x:3011,y:5596"
Zamorak ranger,7420,7420,3045,5576,0,region_kandarin,1,Zamorak ranger#Level 81,,"|x:3045,y:5576"
Zamorak mage,7422,7422,3017,5577,0,region_kandarin,1,Zamorak mage#Level 84,,"|x:3017,y:5577"
Zamorak mage,7422,7422,3035,5581,0,region_kandarin,1,Zamorak mage#Level 84,,"|x:3035,y:5581"
Zamorak mage,7423,7423,3012,5578,0,region_kandarin,1,Zamorak mage#Level 82,,"|x:3012,y:5578"
Zamorak crafter,7426,7426,3014,5624,0,region_kandarin,1,Zamorak crafter,,"|x:3014,y:5624"
Zamorak crafter,7427,7427,3058,5579,0,region_kandarin,1,Zamorak crafter,,"|x:3058,y:5579"
Zalcano,9049,9049,3031,6048,0,region_tirannwn,1,Zalcano#Armoured,,"|x:3031,y:6048"
Zakl'n Gritch,3131,3131,2919,5327,2,region_asgarnia,1,Zakl'n Gritch,,"|x:2919,y:5327"
Yuri,2615,2615,3497,3497,0,region_morytania,1,Yuri,,"|x:3497,y:3497"
Yak,5816,5816,2318,3794,0,region_fremennik,1,Yak,,"|x:2318,y:3794"
Yak,5816,5816,2321,3793,0,region_fremennik,1,Yak,,"|x:2321,y:3793"
Yak,5816,5816,2321,3797,0,region_fremennik,1,Yak,,"|x:2321,y:3797"
Yak,5816,5816,2322,3789,0,region_fremennik,1,Yak,,"|x:2322,y:3789"
Yak,5816,5816,2325,3791,0,region_fremennik,1,Yak,,"|x:2325,y:3791"
Yak,5816,5816,2325,3796,0,region_fremennik,1,Yak,,"|x:2325,y:3796"
Yadviga,2628,2628,3479,3492,0,region_morytania,1,Yadviga,,"|x:3479,y:3492"
Wyrm,8610,8610,1280,10186,0,region_kourend,1,Wyrm#Idle,,"|x:1280,y:10186"
Wyrm,8610,8610,1252,10159,0,region_kourend,1,Wyrm#Idle,,"|x:1252,y:10159"
Wyrm,8610,8610,1255,10147,0,region_kourend,1,Wyrm#Idle,,"|x:1255,y:10147"
Wyrm,8610,8610,1259,10154,0,region_kourend,1,Wyrm#Idle,,"|x:1259,y:10154"
Wyrm,8610,8610,1259,10159,0,region_kourend,1,Wyrm#Idle,,"|x:1259,y:10159"
Wyrm,8610,8610,1266,10152,0,region_kourend,1,Wyrm#Idle,,"|x:1266,y:10152"
Wyrm,8610,8610,1267,10157,0,region_kourend,1,Wyrm#Idle,,"|x:1267,y:10157"
Wyrm,8610,8610,1273,10158,0,region_kourend,1,Wyrm#Idle,,"|x:1273,y:10158"
Wyrm,8610,8610,1260,10192,0,region_kourend,1,Wyrm#Idle,,"|x:1260,y:10192"
Wyrm,8610,8610,1262,10184,0,region_kourend,1,Wyrm#Idle,,"|x:1262,y:10184"
Wyrm,8610,8610,1264,10197,0,region_kourend,1,Wyrm#Idle,,"|x:1264,y:10197"
Wyrm,8610,8610,1268,10179,0,region_kourend,1,Wyrm#Idle,,"|x:1268,y:10179"
Wyrm,8610,8610,1268,10191,0,region_kourend,1,Wyrm#Idle,,"|x:1268,y:10191"
Wyrm,8610,8610,1270,10186,0,region_kourend,1,Wyrm#Idle,,"|x:1270,y:10186"
Wyrm,8610,8610,1275,10181,0,region_kourend,1,Wyrm#Idle,,"|x:1275,y:10181"
Wyrm,8610,8610,1275,10189,0,region_kourend,1,Wyrm#Idle,,"|x:1275,y:10189"
Wormbrain,820,820,3014,3189,0,region_asgarnia,1,Wormbrain,,"|x:3014,y:3189"
Woman,3015,3015,3279,3496,0,region_misthalin,1,Woman#Varrock,,"|x:3279,y:3496"
Woman,3015,3015,3218,3395,0,region_misthalin,1,Woman#Varrock,,"|x:3218,y:3395"
Woman,11053,11053,1550,3542,0,region_kourend,1,Woman#Shayzien,,"|x:1550,y:3542"
Woman,11054,11054,1560,3561,0,region_kourend,1,Woman#Shayzien,,"|x:1560,y:3561"
Woman,6992,6992,1724,3502,0,region_kourend,1,Woman#Red,,"|x:1724,y:3502"
Woman,6992,6992,1755,3751,0,region_kourend,1,Woman#Red,,"|x:1755,y:3751"
Woman,6992,6992,1748,3732,1,region_kourend,1,Woman#Red,,"|x:1748,y:3732"
Woman,6992,6992,1630,3567,0,region_kourend,1,Woman#Red,,"|x:1630,y:3567"
Woman,6992,6992,1499,3588,0,region_kourend,1,Woman#Red,,"|x:1499,y:3588"
Woman,6992,6992,1671,3600,1,region_kourend,1,Woman#Red,,"|x:1671,y:3600"
Woman,6992,6992,1669,3650,0,region_kourend,1,Woman#Red,,"|x:1669,y:3650"
Woman,6992,6992,1687,3690,0,region_kourend,1,Woman#Red,,"|x:1687,y:3690"
Woman,6992,6992,1730,3612,0,region_kourend,1,Woman#Red,,"|x:1730,y:3612"
Woman,6992,6992,1767,3603,0,region_kourend,1,Woman#Red,,"|x:1767,y:3603"
Woman,6992,6992,1544,3562,0,region_kourend,1,Woman#Red,,"|x:1544,y:3562"
Woman,3113,3113,3244,3211,0,region_misthalin,1,Woman#Red,,"|x:3244,y:3211"
Woman,6992,6992,1821,3678,0,region_kourend,1,Woman#Red,,"|x:1821,y:3678"
Woman,6992,6992,1835,3689,0,region_kourend,1,Woman#Red,,"|x:1835,y:3689"
Woman,6990,6990,1749,3751,1,region_kourend,1,Woman#Purple,,"|x:1749,y:3751"
Woman,6990,6990,1769,3751,1,region_kourend,1,Woman#Purple,,"|x:1769,y:3751"
Woman,3111,3111,3011,3236,0,region_asgarnia,1,Woman#Purple,,"|x:3011,y:3236"
Woman,6990,6990,1690,3603,0,region_kourend,1,Woman#Purple,,"|x:1690,y:3603"
Woman,3111,3111,3097,3269,1,region_misthalin,1,Woman#Purple,,"|x:3097,y:3269"
Woman,3111,3111,2691,3496,0,region_kandarin,1,Woman#Purple,,"|x:2691,y:3496"
Woman,3111,3111,2696,3497,0,region_kandarin,1,Woman#Purple,,"|x:2696,y:3497"
Woman,3111,3111,2697,3497,0,region_kandarin,1,Woman#Purple,,"|x:2697,y:3497"
Woman,6990,6990,1666,3661,0,region_kourend,1,Woman#Purple,,"|x:1666,y:3661"
Woman,10728,10728,1674,3674,0,region_kourend,1,Woman#Purple,,"|x:1674,y:3674"
Woman,6990,6990,1709,3655,0,region_kourend,1,Woman#Purple,,"|x:1709,y:3655"
Woman,6990,6990,1528,3550,0,region_kourend,1,Woman#Purple,,"|x:1528,y:3550"
Woman,6990,6990,1729,3615,0,region_kourend,1,Woman#Purple,,"|x:1729,y:3615"
Woman,3111,3111,3217,3205,0,region_misthalin,1,Woman#Purple,,"|x:3217,y:3205"
Woman,3111,3111,3235,3206,0,region_misthalin,1,Woman#Purple,,"|x:3235,y:3206"
Woman,3111,3111,3211,3213,1,region_misthalin,1,Woman#Purple,,"|x:3211,y:3213"
Woman,3299,3299,2612,3316,0,region_kandarin,1,Woman#East Ardougne,,"|x:2612,y:3316"
Woman,3299,3299,2573,3322,1,region_kandarin,1,Woman#East Ardougne,,"|x:2573,y:3322"
Woman,3112,3112,3278,3502,0,region_misthalin,1,Woman#Brown,,"|x:3278,y:3502"
Woman,6991,6991,1796,3603,0,region_kourend,1,Woman#Brown,,"|x:1796,y:3603"
Woman,6991,6991,1775,3733,1,region_kourend,1,Woman#Brown,,"|x:1775,y:3733"
Woman,6991,6991,1800,3719,0,region_kourend,1,Woman#Brown,,"|x:1800,y:3719"
Woman,3112,3112,2690,3489,0,region_kandarin,1,Woman#Brown,,"|x:2690,y:3489"
Woman,3112,3112,2699,3494,0,region_kandarin,1,Woman#Brown,,"|x:2699,y:3494"
Woman,6991,6991,1706,3662,0,region_kourend,1,Woman#Brown,,"|x:1706,y:3662"
Woman,6991,6991,1526,3574,0,region_kourend,1,Woman#Brown,,"|x:1526,y:3574"
Woman,6991,6991,1744,3615,0,region_kourend,1,Woman#Brown,,"|x:1744,y:3615"
Woman,6991,6991,1771,3615,0,region_kourend,1,Woman#Brown,,"|x:1771,y:3615"
Woman,3112,3112,2817,3443,0,region_kandarin,1,Woman#Brown,,"|x:2817,y:3443"
Woman,6991,6991,1740,3494,0,region_kourend,1,Woman#Brown,,"|x:1740,y:3494"
Woman,3112,3112,3236,3203,0,region_misthalin,1,Woman#Brown,,"|x:3236,y:3203"
Woman,1139,1139,2472,3307,0,region_kandarin,1,Woman (West Ardougne)#Level 4 (2),,"|x:2472,y:3307"
Woman,1139,1139,2492,3314,0,region_kandarin,1,Woman (West Ardougne)#Level 4 (2),,"|x:2492,y:3314"
Woman,1139,1139,2553,3275,0,region_kandarin,1,Woman (West Ardougne)#Level 4 (2),,"|x:2553,y:3275"
Woman,1130,1130,2473,3288,0,region_kandarin,1,Woman (West Ardougne)#Level 4 (1),,"|x:2473,y:3288"
Woman,1130,1130,2504,3326,0,region_kandarin,1,Woman (West Ardougne)#Level 4 (1),,"|x:2504,y:3326"
Woman,1130,1130,2509,3314,0,region_kandarin,1,Woman (West Ardougne)#Level 4 (1),,"|x:2509,y:3314"
Woman,1130,1130,2546,3277,0,region_kandarin,1,Woman (West Ardougne)#Level 4 (1),,"|x:2546,y:3277"
Woman,1141,1141,2482,3286,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (3),,"|x:2482,y:3286"
Woman,1141,1141,2489,3295,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (3),,"|x:2489,y:3295"
Woman,1141,1141,2537,3324,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (3),,"|x:2537,y:3324"
Woman,1131,1131,2470,3290,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (2),,"|x:2470,y:3290"
Woman,1131,1131,2472,3296,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (2),,"|x:2472,y:3296"
Woman,1131,1131,2483,3318,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (2),,"|x:2483,y:3318"
Woman,1131,1131,2483,3323,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (2),,"|x:2483,y:3323"
Woman,1131,1131,2490,3293,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (2),,"|x:2490,y:3293"
Woman,1131,1131,2510,3318,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (2),,"|x:2510,y:3318"
Woman,1131,1131,2524,3271,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (2),,"|x:2524,y:3271"
Woman,1119,1119,2453,3307,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (1),,"|x:2453,y:3307"
Woman,1119,1119,2480,3300,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (1),,"|x:2480,y:3300"
Woman,1119,1119,2511,3322,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (1),,"|x:2511,y:3322"
Woman,1119,1119,2540,3279,0,region_kandarin,1,Woman (West Ardougne)#Level 3 (1),,"|x:2540,y:3279"
Woman,1142,1142,2468,3290,0,region_kandarin,1,Woman (West Ardougne)#Level 14,,"|x:2468,y:3290"
Woman,1142,1142,2475,3325,0,region_kandarin,1,Woman (West Ardougne)#Level 14,,"|x:2475,y:3325"
Woman,1142,1142,2479,3311,0,region_kandarin,1,Woman (West Ardougne)#Level 14,,"|x:2479,y:3311"
Woman,1142,1142,2513,3315,0,region_kandarin,1,Woman (West Ardougne)#Level 14,,"|x:2513,y:3315"
Woman,1140,1140,2463,3317,0,region_kandarin,1,Woman (West Ardougne)#Level 12,,"|x:2463,y:3317"
Woman,1140,1140,2482,3296,0,region_kandarin,1,Woman (West Ardougne)#Level 12,,"|x:2482,y:3296"
Woman,1140,1140,2485,3315,0,region_kandarin,1,Woman (West Ardougne)#Level 12,,"|x:2485,y:3315"
Woman,1140,1140,2519,3277,0,region_kandarin,1,Woman (West Ardougne)#Level 12,,"|x:2519,y:3277"
Wolf,3912,3912,2626,3633,0,region_fremennik,1,Wolf#Level 64 (Rellekka),,"|x:2626,y:3633"
Wolf,3912,3912,2630,3631,0,region_fremennik,1,Wolf#Level 64 (Rellekka),,"|x:2630,y:3631"
Wolf,3912,3912,2630,3637,0,region_fremennik,1,Wolf#Level 64 (Rellekka),,"|x:2630,y:3637"
Wolf,3912,3912,2641,3626,0,region_fremennik,1,Wolf#Level 64 (Rellekka),,"|x:2641,y:3626"
Wolf,3912,3912,2642,3622,0,region_fremennik,1,Wolf#Level 64 (Rellekka),,"|x:2642,y:3622"
Wolf,3912,3912,2644,3627,0,region_fremennik,1,Wolf#Level 64 (Rellekka),,"|x:2644,y:3627"
Wolf,106,106,2462,3274,0,region_kandarin,1,Wolf#Level 64,,"|x:2462,y:3274"
Wolf,106,106,2465,3272,0,region_kandarin,1,Wolf#Level 64,,"|x:2465,y:3272"
Wolf,106,106,2465,3275,0,region_kandarin,1,Wolf#Level 64,,"|x:2465,y:3275"
Wolf,106,106,2470,3272,0,region_kandarin,1,Wolf#Level 64,,"|x:2470,y:3272"
Wolf,106,106,2472,3274,0,region_kandarin,1,Wolf#Level 64,,"|x:2472,y:3274"
Wolf,106,106,2477,3275,0,region_kandarin,1,Wolf#Level 64,,"|x:2477,y:3275"
Wolf,106,106,2437,3336,0,region_kandarin,1,Wolf#Level 64,,"|x:2437,y:3336"
Wolf,106,106,2439,3333,0,region_kandarin,1,Wolf#Level 64,,"|x:2439,y:3333"
Wolf,106,106,2439,3335,0,region_kandarin,1,Wolf#Level 64,,"|x:2439,y:3335"
Wolf,106,106,2440,3333,0,region_kandarin,1,Wolf#Level 64,,"|x:2440,y:3333"
Wolf,106,106,2440,3335,0,region_kandarin,1,Wolf#Level 64,,"|x:2440,y:3335"
Wolf,106,106,1665,3553,0,region_kourend,1,Wolf#Level 64,,"|x:1665,y:3553"
Wolf,106,106,1667,3549,0,region_kourend,1,Wolf#Level 64,,"|x:1667,y:3549"
Wolf,106,106,1669,3556,0,region_kourend,1,Wolf#Level 64,,"|x:1669,y:3556"
Wolf,106,106,1672,3552,0,region_kourend,1,Wolf#Level 64,,"|x:1672,y:3552"
Wolf,106,106,3207,3919,0,region_wilderness,1,Wolf#Level 64,,"|x:3207,y:3919"
Wolf,106,106,3218,3924,0,region_wilderness,1,Wolf#Level 64,,"|x:3218,y:3924"
Wolf,106,106,3229,3917,0,region_wilderness,1,Wolf#Level 64,,"|x:3229,y:3917"
Wolf,106,106,3241,3921,0,region_wilderness,1,Wolf#Level 64,,"|x:3241,y:3921"
Wolf,106,106,2706,3580,0,region_kandarin,1,Wolf#Level 64,,"|x:2706,y:3580"
